function	op_address	mnemonic	matched_constants	pcode
8c041ec8	8c042310	INDIRECT	0x16c	(ram, 0x8c04234a, 2) INDIRECT (ram, 0x8c04234a, 2) , (const, 0x16c, 4)
8c041ec8	8c042310	INDIRECT	0x16c	(ram, 0x8c04234c, 2) INDIRECT (ram, 0x8c04234c, 2) , (const, 0x16c, 4)
8c041ec8	8c042310	INDIRECT	0x16c	(ram, 0x8c042350, 4) INDIRECT (ram, 0x8c042350, 4) , (const, 0x16c, 4)
8c041ec8	8c042310	INDIRECT	0x16c	(ram, 0x8c042354, 4) INDIRECT (ram, 0x8c042354, 4) , (const, 0x16c, 4)
8c041ec8	8c042310	INDIRECT	0x16c	(ram, 0x8c042358, 4) INDIRECT (ram, 0x8c042358, 4) , (const, 0x16c, 4)
8c041ec8	8c042310	INDIRECT	0x16c	(ram, 0x8c04235c, 4) INDIRECT (ram, 0x8c04235c, 4) , (const, 0x16c, 4)
8c041ec8	8c042310	INDIRECT	0x16c	(ram, 0x8c042360, 4) INDIRECT (ram, 0x8c042360, 4) , (const, 0x16c, 4)
8c041ec8	8c042310	INDIRECT	0x16c	(ram, 0x8c042364, 4) INDIRECT (ram, 0x8c042364, 4) , (const, 0x16c, 4)
8c041ec8	8c042310	INDIRECT	0x16c	(ram, 0x8c042368, 4) INDIRECT (ram, 0x8c042368, 4) , (const, 0x16c, 4)
8c041ec8	8c042310	INDIRECT	0x16c	(ram, 0x8c04236c, 4) INDIRECT (ram, 0x8c04236c, 4) , (const, 0x16c, 4)
8c041ec8	8c042310	INDIRECT	0x16c	(ram, 0x8c042370, 4) INDIRECT (ram, 0x8c042370, 4) , (const, 0x16c, 4)
8c041ec8	8c042310	INDIRECT	0x16c	(ram, 0x8c042374, 4) INDIRECT (ram, 0x8c042374, 4) , (const, 0x16c, 4)
8c041ec8	8c042310	INDIRECT	0x16c	(ram, 0x8c042378, 4) INDIRECT (ram, 0x8c042378, 4) , (const, 0x16c, 4)
8c041ec8	8c042310	INDIRECT	0x16c	(ram, 0x8c04237c, 4) INDIRECT (ram, 0x8c04237c, 4) , (const, 0x16c, 4)
8c041ec8	8c042310	INDIRECT	0x16c	(ram, 0x8c0424f6, 2) INDIRECT (ram, 0x8c0424f6, 2) , (const, 0x16c, 4)
8c041ec8	8c042310	INDIRECT	0x16c	(ram, 0x8c0424f8, 2) INDIRECT (ram, 0x8c0424f8, 2) , (const, 0x16c, 4)
8c041ec8	8c042310	INDIRECT	0x16c	(ram, 0x8c0424fa, 2) INDIRECT (ram, 0x8c0424fa, 2) , (const, 0x16c, 4)
8c041ec8	8c042310	INDIRECT	0x16c	(ram, 0x8c0424fc, 2) INDIRECT (ram, 0x8c0424fc, 2) , (const, 0x16c, 4)
8c041ec8	8c042310	INDIRECT	0x16c	(ram, 0x8c0424fe, 2) INDIRECT (ram, 0x8c0424fe, 2) , (const, 0x16c, 4)
8c041ec8	8c042310	INDIRECT	0x16c	(ram, 0x8c042500, 2) INDIRECT (ram, 0x8c042500, 2) , (const, 0x16c, 4)
8c041ec8	8c042310	INDIRECT	0x16c	(ram, 0x8c042502, 2) INDIRECT (ram, 0x8c042502, 2) , (const, 0x16c, 4)
8c041ec8	8c042310	INDIRECT	0x16c	(ram, 0x8c042504, 2) INDIRECT (ram, 0x8c042504, 2) , (const, 0x16c, 4)
8c041ec8	8c042310	INDIRECT	0x16c	(ram, 0x8c042506, 2) INDIRECT (ram, 0x8c042506, 2) , (const, 0x16c, 4)
8c041ec8	8c042310	INDIRECT	0x16c	(ram, 0x8c042508, 2) INDIRECT (ram, 0x8c042508, 2) , (const, 0x16c, 4)
8c041ec8	8c042310	INDIRECT	0x16c	(ram, 0x8c04250a, 2) INDIRECT (ram, 0x8c04250a, 2) , (const, 0x16c, 4)
8c041ec8	8c042310	INDIRECT	0x16c	(ram, 0x8c04250c, 4) INDIRECT (ram, 0x8c04250c, 4) , (const, 0x16c, 4)
8c041ec8	8c042310	INDIRECT	0x16c	(ram, 0x8c042510, 4) INDIRECT (ram, 0x8c042510, 4) , (const, 0x16c, 4)
8c041ec8	8c042310	INDIRECT	0x16c	(ram, 0x8c042514, 4) INDIRECT (ram, 0x8c042514, 4) , (const, 0x16c, 4)
8c041ec8	8c042310	INDIRECT	0x16c	(ram, 0x8c042518, 4) INDIRECT (ram, 0x8c042518, 4) , (const, 0x16c, 4)
8c041ec8	8c042310	INDIRECT	0x16c	(ram, 0x8c04251c, 4) INDIRECT (ram, 0x8c04251c, 4) , (const, 0x16c, 4)
8c041ec8	8c042310	INDIRECT	0x16c	(ram, 0x8c042520, 4) INDIRECT (ram, 0x8c042520, 4) , (const, 0x16c, 4)
8c041ec8	8c042310	INDIRECT	0x16c	(ram, 0x8c042524, 4) INDIRECT (ram, 0x8c042524, 4) , (const, 0x16c, 4)
8c041ec8	8c042310	INDIRECT	0x16c	(ram, 0x8c042528, 4) INDIRECT (ram, 0x8c042528, 4) , (const, 0x16c, 4)
8c041ec8	8c042310	INDIRECT	0x16c	(ram, 0x8c04252c, 4) INDIRECT (ram, 0x8c04252c, 4) , (const, 0x16c, 4)
8c041ec8	8c042310	INDIRECT	0x16c	(ram, 0x8c042530, 4) INDIRECT (ram, 0x8c042530, 4) , (const, 0x16c, 4)
8c041ec8	8c042310	INDIRECT	0x16c	(ram, 0x8c042534, 4) INDIRECT (ram, 0x8c042534, 4) , (const, 0x16c, 4)
8c041ec8	8c042310	INDIRECT	0x16c	(ram, 0x8c042538, 4) INDIRECT (ram, 0x8c042538, 4) , (const, 0x16c, 4)
8c041ec8	8c042310	INDIRECT	0x16c	(ram, 0x8c04253c, 4) INDIRECT (ram, 0x8c04253c, 4) , (const, 0x16c, 4)
8c041ec8	8c042310	INDIRECT	0x16c	(ram, 0x8c042540, 4) INDIRECT (ram, 0x8c042540, 4) , (const, 0x16c, 4)
8c041ec8	8c042310	INDIRECT	0x16c	(ram, 0x8c042544, 4) INDIRECT (ram, 0x8c042544, 4) , (const, 0x16c, 4)
8c041ec8	8c042310	INDIRECT	0x16c	(ram, 0x8c042548, 4) INDIRECT (ram, 0x8c042548, 4) , (const, 0x16c, 4)
8c041ec8	8c042310	INDIRECT	0x16c	(ram, 0x8c04254c, 4) INDIRECT (ram, 0x8c04254c, 4) , (const, 0x16c, 4)
8c041ec8	8c042310	INDIRECT	0x16c	(ram, 0x8c042578, 4) INDIRECT (ram, 0x8c042578, 4) , (const, 0x16c, 4)
8c041ec8	8c042310	INDIRECT	0x16c	(ram, 0x8c04257c, 4) INDIRECT (ram, 0x8c04257c, 4) , (const, 0x16c, 4)
8c041ec8	8c042310	INDIRECT	0x16c	(stack, 0xffffffffffffffdc, 8) INDIRECT (stack, 0xffffffffffffffdc, 8) , (const, 0x16c, 4)
8c04cc68	8c04cd58	INDIRECT	0x170	(ram, 0x8c04cde6, 2) INDIRECT (ram, 0x8c04cde6, 2) , (const, 0x170, 4)
8c04cc68	8c04cd58	INDIRECT	0x170	(ram, 0x8c04cde8, 2) INDIRECT (ram, 0x8c04cde8, 2) , (const, 0x170, 4)
8c04cc68	8c04cd58	INDIRECT	0x170	(ram, 0x8c04cdea, 2) INDIRECT (ram, 0x8c04cdea, 2) , (const, 0x170, 4)
8c04cc68	8c04cd58	INDIRECT	0x170	(ram, 0x8c04cdec, 2) INDIRECT (ram, 0x8c04cdec, 2) , (const, 0x170, 4)
8c04cc68	8c04cd58	INDIRECT	0x170	(ram, 0x8c04cdee, 2) INDIRECT (ram, 0x8c04cdee, 2) , (const, 0x170, 4)
8c04cc68	8c04cd58	INDIRECT	0x170	(ram, 0x8c04cdf0, 2) INDIRECT (ram, 0x8c04cdf0, 2) , (const, 0x170, 4)
8c04cc68	8c04cd58	INDIRECT	0x170	(ram, 0x8c04cdf4, 4) INDIRECT (ram, 0x8c04cdf4, 4) , (const, 0x170, 4)
8c04cc68	8c04cd58	INDIRECT	0x170	(ram, 0x8c04cdf8, 4) INDIRECT (ram, 0x8c04cdf8, 4) , (const, 0x170, 4)
8c04cc68	8c04cd58	INDIRECT	0x170	(ram, 0x8c04cdfc, 4) INDIRECT (ram, 0x8c04cdfc, 4) , (const, 0x170, 4)
8c04cc68	8c04cd58	INDIRECT	0x170	(ram, 0x8c04ce00, 4) INDIRECT (ram, 0x8c04ce00, 4) , (const, 0x170, 4)
8c04cc68	8c04cd58	INDIRECT	0x170	(ram, 0x8c04ce04, 4) INDIRECT (ram, 0x8c04ce04, 4) , (const, 0x170, 4)
8c05042c	8c0504de	INDIRECT	0x170	(ram, 0x8c0505b8, 4) INDIRECT (ram, 0x8c0505b8, 4) , (const, 0x170, 4)
8c05042c	8c0504de	INDIRECT	0x170	(ram, 0x8c0505bc, 4) INDIRECT (ram, 0x8c0505bc, 4) , (const, 0x170, 4)
8c05042c	8c0504de	INDIRECT	0x170	(ram, 0x8c0505c0, 4) INDIRECT (ram, 0x8c0505c0, 4) , (const, 0x170, 4)
8c05b432	8c05b884	INDIRECT	0x163	(register, 0x218, 8) INDIRECT (register, 0x218, 8) , (const, 0x163, 4)
8c05b432	8c05b884	INDIRECT	0x163	(register, 0x220, 8) INDIRECT (register, 0x220, 8) , (const, 0x163, 4)
8c05b432	8c05b884	INDIRECT	0x163	(register, 0x238, 8) INDIRECT (register, 0x238, 8) , (const, 0x163, 4)
8c05b432	8c05b884	INDIRECT	0x163	(register, 0x258, 8) INDIRECT (register, 0x258, 8) , (const, 0x163, 4)
8c05b432	8c05b884	INDIRECT	0x163	(register, 0x260, 8) INDIRECT (register, 0x260, 8) , (const, 0x163, 4)
